,subject,color,gi,mi,status,bp,wp,response,rt
4646,32.0,0,2,4,playing,000000000000110000000000000000000000,000000000000001000000100000000000000,23,17.01
4855,32.0,1,13,25,win,110101000100011100100010000010101000,000010100011100010011101000001010000,2,1.941
4817,32.0,1,11,15,playing,000100100000011000000111000010000000,000011000000100000001000100000100100,10,13.493
4794,32.0,0,10,16,playing,000110000011100000001100000001000000,001001000100010000010010000010100000,31,5.455
4908,32.0,1,17,9,playing,000000000000010000000110000001001000,000010000000000000000001000000110000,5,8.087
4688,32.0,0,4,12,playing,000000100000001000000001010000011000,000001000000010100000010100000000100,30,17.067
4630,32.0,0,0,4,playing,000000000000110000000000000000000000,000000000000000000000001100000000000,11,6.839
4654,32.0,0,2,12,playing,000000000000110100000001100000010000,000100010000001000000110010000000000,6,10.178
4628,32.0,0,0,2,playing,000000000000010000000000000000000000,000000000000000000000001000000000000,12,8.882
4665,32.0,1,3,1,playing,000000000000100000000000000000000000,000000000000000000000000000000000000,31,19.59
4815,32.0,1,11,13,playing,000100100000011000000111000000000000,000011000000100000000000100000100100,20,7.292
4719,32.0,0,6,4,playing,000000000000000000000000000000011000,000000000000010000000100000000000000,30,4.641
4858,32.0,0,14,2,playing,000000000000000000000000000000010000,000000000000001000000000000000000000,32,4.633
4765,32.0,1,9,5,playing,000000000000001000000000100000001000,000000000000000000000000000000110000,23,3.107
4792,32.0,0,10,14,playing,000110000001100000001100000001000000,001001000000010000010010000010100000,10,28.937
4702,32.0,0,4,26,playing,000100100001001010010101010010111000,110011000000110100001010100101000100,34,8.51
4636,32.0,1,1,3,playing,000000000000110000000000000000000000,000000000000000000000010000000000000,11,3.96
4742,32.0,0,8,4,playing,000000000000000000000000000000011000,000000000000001000000000000000000100,30,6.485
4771,32.0,1,9,11,playing,000000000000001100000010100000001100,000000000000010000000101000000110000,6,4.557
4912,32.0,1,17,13,playing,000100010000010000000110000001001000,000011000000000100000001000000110000,24,14.549
4721,32.0,0,6,6,win,000000000000000000000000000000111000,000000000000010000000100000000000100,29,1.541
4798,32.0,0,10,20,playing,000110000011101000001100000001010000,011001000100010000010010100010100000,23,10.711
4767,32.0,1,9,7,playing,000000000000001100000000100000001000,000000000000000000000001000000110000,13,16.966
4642,32.0,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.482
4914,32.0,1,17,15,playing,000100110000010000000110000001001000,000011000000000100000001100000110000,25,4.695
4680,32.0,0,4,4,playing,000000000000000000000000000000011000,000000000000010000000000000000000100,23,3.876
4784,32.0,0,10,6,playing,000110000001000000000000000000000000,001001000000000000000010000000000000,12,17.578
4638,32.0,1,1,5,playing,000000000000110000000001000000000000,000000000001000000000010000000000000,33,16.94
4898,32.0,0,16,8,win,000000000000000000000100000001011000,000010000001010000000000000000000100,30,2.123
,subject,color,gi,mi,status,bp,wp,response,rt
4769,32.0,1,9,9,playing,000000000000001100000010100000001000,000000000000010000000001000000110000,21,10.189
4892,32.0,0,16,2,playing,000000000000000000000000000000010000,000010000000000000000000000000000000,32,3.626
4778,32.0,0,10,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,4,3.418
4673,32.0,1,3,9,playing,000001000000100000001010000000000100,000000000000001000000001000000011000,15,4.839
4866,32.0,0,14,10,playing,000010100000000000000100000000011000,000000000000011000000010000000100100,5,3.268
4835,32.0,1,13,5,playing,000000000000011000000000000000001000,000000000000000000000100000000010000,12,3.335
4890,32.0,0,16,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,31,2.472
4652,32.0,0,2,10,playing,000000000000110000000001100000010000,000100000000001000000110010000000000,15,10.876
4671,32.0,1,3,7,playing,000000000000100000001010000000000100,000000000000000000000001000000011000,14,29.934
4754,32.0,0,8,16,playing,000110000001010000000100000000111000,010001000010101000000010000001000100,19,14.239
4773,32.0,1,9,13,playing,000100000000001100000010100000001100,000000100000010000000101000000110000,5,7.182
4700,32.0,0,4,24,playing,000100100001001010010101010000111000,010011000000110100001010100101000100,28,1.756
4727,32.0,1,7,5,playing,000000000001000100000010000000000000,000000000000010000000001000000000000,3,4.47
4656,32.0,0,2,14,playing,000000100000110100000001100000010000,000100010000001000000110010000000100,16,16.047
4737,32.0,1,7,15,win,000010000001000100000010000001110100,000101000000111000000101000000000000,32,1.525
4675,32.0,1,3,11,win,000001000000110000001010000000000100,000000000000001100000001000000011000,7,2.407
4788,32.0,0,10,10,playing,000110000001100000000100000000000000,001001000000010000000010000000100000,20,7.078
4790,32.0,0,10,12,playing,000110000001100000001100000000000000,001001000000010000000010000010100000,29,2.75
4870,32.0,1,15,1,playing,000000000000000000000100000000000000,000000000000000000000000000000000000,4,5.536
4634,32.0,1,1,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,22,5.847
4667,32.0,1,3,3,playing,000000000000100000000010000000000000,000000000000000000000000000000010000,32,4.649
4803,32.0,1,11,1,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,4,8.926
4786,32.0,0,10,8,playing,000110000001100000000000000000000000,001001000000010000000010000000000000,21,10.286
4880,32.0,1,15,11,playing,000100100000001000000100000000101000,000011000000100100000010000000000000,31,3.467
4833,32.0,1,13,3,playing,000000000000010000000000000000001000,000000000000000000000000000000010000,21,19.935
4752,32.0,0,8,14,playing,000110000000010000000100000000111000,000001000010101000000010000001000100,11,9.791
4811,32.0,1,11,9,playing,000000100000011000000011000000000000,000011000000000000000000100000100000,12,15.296
4896,32.0,0,16,6,playing,000000000000000000000100000000011000,000010000001000000000000000000000100,29,2.189
4662,32.0,0,2,20,playing,000000100001110110001001100000010000,000100011010001000000110010001000100,4,19.075
4813,32.0,1,11,11,playing,000100100000011000000011000000000000,000011000000100000000000100000100000,33,4.344
4696,32.0,0,4,20,playing,000100100001001000000101010000111000,010001000000110100001010100001000100,19,9.618
4756,32.0,0,8,18,playing,000110000001010000010100000000111000,010001000010101000000010000101000100,24,16.932
4705,32.0,1,5,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,31,3.409
4698,32.0,0,4,22,playing,000100100001001000010101010000111000,010001000000110100001010100101000100,16,11.484
4894,32.0,0,16,4,playing,000000000000000000000000000000011000,000010000000000000000000000000000100,21,2.101
4876,32.0,1,15,7,playing,000100100000000000000100000000100000,000011000000000100000000000000000000,12,3.013
4682,32.0,0,4,6,playing,000000000000000000000001000000011000,000000000000010100000000000000000100,14,6.198
4648,32.0,0,2,6,playing,000000000000110000000001000000000000,000100000000001000000100000000000000,24,8.839
4853,32.0,1,13,23,playing,010101000100011100100010000010101000,000010100011100010011101000000010000,29,27.683
4750,32.0,0,8,12,playing,000010000000010000000100000000111000,000000000010101000000010000001000100,3,6.821
4910,32.0,1,17,11,playing,000100000000010000000110000001001000,000011000000000000000001000000110000,15,9.756
4740,32.0,0,8,2,playing,000000000000000000000000000000010000,000000000000001000000000000000000000,32,1.974
4690,32.0,0,4,14,playing,000000100000001000000001010000111000,000001000000010100000010100001000100,21,5.915
4864,32.0,0,14,8,playing,000010000000000000000100000000011000,000000000000001000000010000000100100,6,2.459
4847,32.0,1,13,17,playing,000101000000011100000010000010101000,000010100000100010001101000000010000,19,8.915
4746,32.0,0,8,8,playing,000000000000000000000100000000111000,000000000000101000000000000001000100,13,2.276
4684,32.0,0,4,8,playing,000000000000001000000001000000011000,000001000000010100000000000000000100,25,21.685
4738,32.0,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,31,9.956
4904,32.0,1,17,5,playing,000000000000000000000010000001001000,000000000000000000000000000000110000,23,21.228
4669,32.0,1,3,5,playing,000000000000100000000010000000000100,000000000000000000000000000000011000,23,6.701
4888,32.0,1,15,19,playing,000100100000011000000100000010101101,000011000001100100001010010000010000,34,4.398
4678,32.0,0,4,2,playing,000000000000000000000000000000010000,000000000000010000000000000000000000,32,8.0
4851,32.0,1,13,21,playing,010101000000011100100010000010101000,000010100001100010011101000000010000,10,12.15
4796,32.0,0,10,18,playing,000110000011100000001100000001010000,011001000100010000010010000010100000,14,8.733
4644,32.0,0,2,2,playing,000000000000010000000000000000000000,000000000000000000000100000000000000,12,3.713
4862,32.0,0,14,6,playing,000000000000000000000100000000011000,000000000000001000000000000000100100,4,9.895
4819,32.0,1,11,17,playing,100100100000011000000111000010000000,000011000010100000001000100000100100,29,12.216
4715,32.0,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,31,4.664
4860,32.0,0,14,4,playing,000000000000000000000000000000011000,000000000000001000000000000000000100,21,5.515
4744,32.0,0,8,6,playing,000000000000000000000000000000111000,000000000000001000000000000001000100,21,10.922
4758,32.0,0,8,20,playing,000110000001010000010100100000111000,010001000010101010000010000101000100,15,11.75
4872,32.0,1,15,3,playing,000000000000000000000100000000100000,000010000000000000000000000000000000,5,3.371
4839,32.0,1,13,9,playing,000000000000011000000010000000101000,000010000000100000000100000000010000,6,9.009
4874,32.0,1,15,5,playing,000000100000000000000100000000100000,000011000000000000000000000000000000,15,9.906
4676,32.0,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,31,1.975
4692,32.0,0,4,16,playing,000000100000001000000101010000111000,000001000000110100000010100001000100,11,12.847
4735,32.0,1,7,13,playing,000010000001000100000010000001100100,000101000000110000000101000000000000,14,9.739
4707,32.0,1,5,3,playing,000000000000001000000010000000000000,000000000000000000000000000000010000,30,4.408
4660,32.0,0,2,18,playing,000000100001110110000001100000010000,000100011010001000000110010000000100,20,6.189
4763,32.0,1,9,3,playing,000000000000001000000000100000000000,000000000000000000000000000000010000,30,9.506
4725,32.0,1,7,3,playing,000000000001000000000010000000000000,000000000000000000000001000000000000,13,10.885
4782,32.0,0,10,4,playing,000110000000000000000000000000000000,000001000000000000000010000000000000,11,9.768
4845,32.0,1,13,15,playing,000101000000011100000010000000101000,000010100000100010000101000000010000,20,11.272
