,subject,color,gi,mi,status,bp,wp,response,rt
1525,8.0,1,9,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,22,1.466
1590,8.0,1,13,7,playing,000000000000011000000010000000001000,000000001000000010000000100000000000,5,6.482
1641,8.0,0,16,18,playing,001010000001000100000110000000011100,010000000000111000001001100000100010,5,4.909
1757,8.0,1,23,29,playing,110100010001011100100011100010100010,001010100000100010011100010001011101,9,10.299
1735,8.0,1,23,7,playing,000000000000010000000011000010000000,000010000000100000001000000000000000,21,4.232
1557,8.0,0,10,22,playing,000001000001110110010001000000111000,000100011010001000001110010001000100,9,30.952
1516,8.0,0,8,2,playing,100000000000000000000000000000000000,000000000000000000000010000000000000,10,3.102
1475,8.0,0,6,2,playing,000000000001000000000000000000000000,000000000000010000000000000000000000,3,5.044
1440,8.0,0,4,12,playing,110100000010100000001000000000000000,001010000001000000010100000000100000,13,10.188
1657,8.0,0,18,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,4,1.181
1771,8.0,1,25,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,14,1.607
1444,8.0,0,4,16,playing,110100000010110000001010000000000000,001010000001000000010101000000101000,14,6.865
1581,8.0,0,12,8,playing,100000000010000000001100000000000000,000000000000011100000000000000100000,12,3.191
1452,8.0,0,4,24,playing,110101000010111000001010001000010000,001010000001000110010101110000101000,8,4.263
1506,8.0,1,7,9,playing,000000100000110000000100000000010000,000000000000001000000010000001100000,11,8.765
1677,8.0,0,20,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2.634
1651,8.0,1,17,5,playing,000000000000110000000010000000000000,000000000001000000000100000000000000,31,3.07
1608,8.0,1,15,7,playing,000010000000000000000111000000000000,000000000000001000001000100000000000,13,5.433
1463,8.0,1,5,1,playing,000000000000001000000000000000000000,000000000000000000000000000000000000,13,6.513
1422,8.0,1,3,9,playing,000001000000100000000011000000010000,000000000000010000000100000000101000,19,15.629
1485,8.0,0,6,12,playing,000100000001100000000110000001000000,000000000000010000011000000000111000,33,6.421
1731,8.0,1,23,3,playing,000000000000010000000010000000000000,000000000000100000000000000000000000,4,3.015
1600,8.0,0,14,6,win,000000000000000000000111000000000000,000000000000011000000000100000000000,20,1.696
1714,8.0,1,21,7,playing,000000000000010000000010100000001000,000010000000001000000001000000000000,16,9.974
1561,8.0,0,10,26,playing,001001000101110110010001000000111000,100110011010001000001110010001000100,24,9.154
1751,8.0,1,23,23,playing,010100010000011100100011100010100000,001010100000100010011100010000010100,29,19.554
1737,8.0,1,23,9,playing,000100000000010000000011000010000000,000010000000100000001100000000000000,33,6.817
1448,8.0,0,4,20,playing,110100000010111000001010000000010000,001010000001000100010101010000101000,5,23.161
1720,8.0,1,21,13,win,010000000000110000001010100000001000,001110000000001010000001000000000000,5,3.055
1533,8.0,1,9,9,playing,001100000000011000000001000000000000,000000000000100000000110000000001000,19,10.738
1375,8.0,0,0,6,playing,000000000000000000100000000101000000,000000000101000000010000000000000000,28,4.182
1394,8.0,1,1,9,playing,000000000000010000000110000010001000,000000000000000000000000000101110000,2,8.528
1653,8.0,1,17,7,playing,010000000000110000000010000000000000,000000000001000000000100000000010000,20,4.927
1420,8.0,1,3,7,playing,000000000000100000000011000000010000,000000000000000000000100000000101000,13,6.586
1371,8.0,0,0,2,playing,000000000000000000000000000100000000,000000000000000000010000000000000000,18,2.226
1412,8.0,0,2,14,win,000101101000000010000001000000000100,000010010000001100000000110000000001,13,1.076
1473,8.0,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,5.993
1775,8.0,1,25,5,playing,000000000000000000001110000000000000,000000000000001000000000100000000000,19,3.926
1758,8.0,0,24,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,2.26
1604,8.0,1,15,3,playing,000000000000000000000011000000000000,000000000000001000000000000000000000,24,1.856
1753,8.0,1,23,25,playing,010100010001011100100011100010100000,001010100000100010011100010001010100,32,9.183
1383,8.0,0,0,14,playing,000100000010000000101000000111000000,000000000101100000010100000000110000,13,3.588
1520,8.0,0,8,6,playing,100000000010000000001000000000000000,000000000000010000000010000000100000,21,3.868
1446,8.0,0,4,18,playing,110100000010111000001010000000000000,001010000001000100010101000000101000,31,34.866
1535,8.0,0,10,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,3.555
1627,8.0,0,16,4,playing,000000000000000000000100000000010000,000000000000001000000001000000000000,11,7.164
1739,8.0,1,23,11,playing,000100000000010100000011000010000000,000010000000100000001100000000000100,19,6.087
1705,8.0,0,20,28,playing,011100001100011010011100000001010001,100011000011100100100010110000001110,6,6.273
1454,8.0,0,4,26,playing,110101001010111000001010001000010000,001010100001000110010101110000101000,33,7.537
1495,8.0,0,6,22,playing,100100100001100100000110000011000100,010000000010011000011001100000111000,4,5.688
1633,8.0,0,16,10,playing,000000000001000000000100000000011100,010000000000001000000001000000100010,22,8.071
1635,8.0,0,16,12,playing,000000000001000000000110000000011100,010000000000001000000001100000100010,4,3.777
1571,8.0,1,11,9,playing,010000000000001000000011000000100000,000000000001000000000100000000011000,34,16.447
1460,8.0,0,4,32,playing,110101011110111000001010001000010100,001010100001000111010101110100101010,28,9.276
1541,8.0,0,10,6,playing,000000000001110000000000000000000000,000000000010001000000010000000000000,30,4.168
1701,8.0,0,20,24,playing,011100000100011000011100000001010001,100011000011100000100010010000001110,16,10.675
1708,8.0,1,21,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,14,4.996
1639,8.0,0,16,16,playing,001010000001000000000110000000011100,010000000000111000000001100000100010,15,2.164
1567,8.0,1,11,5,playing,000000000000001000000011000000000000,000000000001000000000100000000000000,31,5.912
1396,8.0,1,1,11,playing,000000000000010000000111000010001000,001000000000000000000000000101110000,5,7.736
1762,8.0,0,24,4,playing,000000000000100000001000000000000000,000000000000010000000010000000000000,4,4.108
1718,8.0,1,21,11,playing,000000000000110000001010100000001000,001010000000001010000001000000000000,3,4.302
1681,8.0,0,20,4,playing,000000000000010000000100000000000000,000000000000100000000010000000000000,29,4.422
1663,8.0,0,18,6,playing,000010000000100000000010000000000000,000000000000010000001100000000000000,2,6.24
1430,8.0,0,4,2,playing,000000000010000000000000000000000000,000000000000000000000100000000000000,12,7.309
1569,8.0,1,11,7,playing,010000000000001000000011000000000000,000000000001000000000100000000010000,32,2.308
1512,8.0,1,7,15,playing,000000100000110100001101000000010000,001100000001001000000010000001100000,4,7.334
1563,8.0,1,11,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,11,4.141
1432,8.0,0,4,4,playing,000000000010100000000000000000000000,000000000001000000000100000000000000,1,6.393
,subject,color,gi,mi,status,bp,wp,response,rt
1414,8.0,1,3,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,30,9.456
1665,8.0,0,18,8,playing,001010000000100000000010000000000000,000000000000010000001100000000001000,3,11.545
1424,8.0,1,3,11,playing,000001000000100100000011000000010000,000000000000010000010100000000101000,7,6.47
1489,8.0,0,6,16,playing,100100000001100000000110000001000100,010000000010010000011000000000111000,28,4.209
1695,8.0,0,20,18,playing,001100000100011000011100000001000000,000011000011100000100010000000001100,1,16.488
1458,8.0,0,4,30,playing,110101011010111000001010001000010100,001010100001000111010101110000101010,9,9.862
1612,8.0,1,15,11,playing,000010000000100100000111000000000000,000000000001011000001000100000000000,2,6.007
1637,8.0,0,16,14,playing,000010000001000000000110000000011100,010000000000011000000001100000100010,2,5.144
1471,8.0,1,5,9,playing,000000000000001100000101000000010000,001001000000010000000010000000000000,32,10.049
1647,8.0,1,17,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,21,2.355
1683,8.0,0,20,6,playing,000000000000010000000100000001000000,000001000000100000000010000000000000,2,4.913
1537,8.0,0,10,2,playing,000000000001000000000000000000000000,000000000000001000000000000000000000,12,2.261
1565,8.0,1,11,3,playing,000000000000000000000011000000000000,000000000001000000000000000000000000,21,1.821
1379,8.0,0,0,10,playing,000000000000000000101000000111000000,000000000101100000010000000000100000,10,4.273
1456,8.0,0,4,28,playing,110101001010111000001010001000010100,001010100001000110010101110000101010,7,5.788
1404,8.0,0,2,6,playing,000000001000000010000000000000000100,000000000000000100000000110000000000,23,2.063
1418,8.0,1,3,5,playing,000000000000100000000011000000000000,000000000000000000000100000000100000,32,0.791
1377,8.0,0,0,8,playing,000000000000000000100000000111000000,000000000101000000010000000000100000,20,4.575
1679,8.0,0,20,2,playing,000000000000010000000000000000000000,000000000000000000000010000000000000,21,1.623
1671,8.0,1,19,3,playing,000000000000010000000010000000000000,000000000000000000000000000000100000,31,3.005
1390,8.0,1,1,5,playing,000000000000010000000110000000000000,000000000000000000000000000101000000,30,5.565
1649,8.0,1,17,3,playing,000000000000110000000000000000000000,000000000000000000000100000000000000,11,2.499
1510,8.0,1,7,13,playing,000000100000110000001101000000010000,001000000001001000000010000001100000,3,6.024
1531,8.0,1,9,7,playing,001000000000011000000001000000000000,000000000000100000000010000000001000,21,5.42
1493,8.0,0,6,20,playing,100100000001100100000110000011000100,010000000010011000011001000000111000,6,9.425
1479,8.0,0,6,6,playing,000100000001000000000100000000000000,000000000000010000010000000000010000,12,10.698
1631,8.0,0,16,8,playing,000000000001000000000100000000011000,010000000000001000000001000000100000,33,11.957
1727,8.0,0,22,6,win,000010000000001000000000100000000000,000000000000110000000010000000000000,34,2.245
1747,8.0,1,23,19,playing,010100000000011100100011000010100000,001010000000100010011100000000010100,6,5.115
1416,8.0,1,3,3,playing,000000000000000000000011000000000000,000000000000000000000000000000100000,21,3.029
1400,8.0,0,2,2,playing,000000000000000010000000000000000000,000000000000000100000000000000000000,8,2.324
1643,8.0,0,16,20,playing,001011000001000100000110000000011100,010100000000111000001001100000100010,7,10.874
1573,8.0,0,12,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,10,2.207
1504,8.0,1,7,7,playing,000000100000110000000100000000000000,000000000000001000000010000000100000,29,10.092
1764,8.0,0,24,6,playing,000010000000100000001000000000000000,000000000000010000000010000010000000,21,5.06
1721,8.0,0,22,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,14,3.768
1465,8.0,1,5,3,playing,000000000000001000000001000000000000,000000000000010000000000000000000000,5,2.967
1616,8.0,1,15,15,playing,000010000000100100000111000001010000,001000010001011000001000100000000000,30,12.558
1745,8.0,1,23,17,playing,010100000000011100100011000010000000,001010000000100000011100000000010100,16,4.775
1579,8.0,0,12,6,playing,100000000010000000001000000000000000,000000000000011000000000000000100000,21,5.843
1543,8.0,0,10,8,playing,000000000001110000000000000000100000,000000000010001000000110000000000000,23,7.277
1518,8.0,0,8,4,playing,100000000010000000000000000000000000,000000000000010000000010000000000000,20,5.095
1577,8.0,0,12,4,playing,000000000010000000001000000000000000,000000000000011000000000000000000000,0,7.638
1661,8.0,0,18,4,playing,000010000000100000000000000000000000,000000000000010000001000000000000000,22,3.402
1618,8.0,1,15,17,playing,000010000010100100000111000001010000,001000010001011000001000100000100000,16,8.792
1673,8.0,1,19,5,playing,000000000000110000000010000000000000,000000000000000000000000000000110000,11,6.625
1697,8.0,0,20,20,playing,011100000100011000011100000001000000,100011000011100000100010000000001100,31,8.732
1522,8.0,0,8,8,playing,100000000010000000001100000000000000,000000000000010000000010000000110000,19,5.115
1689,8.0,0,20,12,playing,001000000000010000011100000001000000,000001000001100000100010000000001000,14,13.07
1606,8.0,1,15,5,playing,000000000000000000000111000000000000,000000000000001000000000100000000000,20,3.342
1625,8.0,0,16,2,playing,000000000000000000000100000000000000,000000000000000000000001000000000000,31,1.598
1755,8.0,1,23,27,playing,010100010001011100100011100010100010,001010100000100010011100010001011100,35,17.519
1442,8.0,0,4,14,playing,110100000010110000001000000000000000,001010000001000000010101000000100000,22,14.179
1655,8.0,1,17,9,playing,011000000000110000000010000000000000,000000000001000000001100000000010000,19,5.485
1623,8.0,0,16,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,21,2.14
1545,8.0,0,10,10,playing,000000000001110000000001000000100000,000100000010001000000110000000000000,32,4.174
1575,8.0,0,12,2,playing,000000000010000000000000000000000000,000000000000010000000000000000000000,20,2.783
1703,8.0,0,20,26,playing,011100000100011010011100000001010001,100011000011100100100010010000001110,8,11.963
1685,8.0,0,20,8,playing,001000000000010000000100000001000000,000001000000100000000010000000001000,20,9.925
1491,8.0,0,6,18,playing,100100000001100000000110000011000100,010000000010010000011001000000111000,15,14.524
1514,8.0,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,2.634
1408,8.0,0,2,10,playing,000001001000000010000001000000000100,000000000000001100000000110000000001,6,10.535
1743,8.0,1,23,15,playing,010100000000010100100011000010000000,000010000000100000011100000000010100,2,7.402
1392,8.0,1,1,7,playing,000000000000010000000110000010000000,000000000000000000000000000101100000,31,2.952
1725,8.0,0,22,4,playing,000010000000001000000000000000000000,000000000000110000000000000000000000,24,3.817
1712,8.0,1,21,5,playing,000000000000010000000010100000000000,000010000000001000000000000000000000,23,7.937
1592,8.0,1,13,9,playing,000000000000111000000010000000001000,000001001000000010000000100000000000,11,3.082
1766,8.0,0,24,8,playing,000010000000100000001100000000000000,000000000000010000000010000010100000,3,4.772
1659,8.0,0,18,2,playing,000010000000000000000000000000000000,000000000000010000000000000000000000,12,1.173
1629,8.0,0,16,6,playing,000000000001000000000100000000010000,010000000000001000000001000000000000,32,3.263
1610,8.0,1,15,9,playing,000010000000000100000111000000000000,000000000000011000001000100000000000,11,8.106
1622,8.0,1,15,21,win,000011000010100100000111010001010000,001000011001011010001000100000100000,32,1.465
1602,8.0,1,15,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,14,1.49
1645,8.0,0,16,22,win,001011010001000100000110000000011100,010100000000111000001001110000100010,6,1.573
1386,8.0,1,1,1,playing,000000000000000000000100000000000000,000000000000000000000000000000000000,27,4.12
1559,8.0,0,10,24,playing,000001000101110110010001000000111000,100100011010001000001110010001000100,2,16.075
1402,8.0,0,2,4,playing,000000001000000010000000000000000000,000000000000000100000000100000000000,33,17.262
1749,8.0,1,23,21,playing,010100000000011100100011100010100000,001010100000100010011100000000010100,25,5.396
1549,8.0,0,10,14,playing,000000000001110000000001000000111000,000100000010001000000110000001000100,15,5.077
1477,8.0,0,6,4,playing,000100000001000000000000000000000000,000000000000010000010000000000000000,21,11.248
1675,8.0,1,19,7,playing,000000000000110000000010000000001000,000000000001000000000000000000110000,21,6.007
1498,8.0,1,7,1,playing,000000000000000000000100000000000000,000000000000000000000000000000000000,22,2.248
1500,8.0,1,7,3,playing,000000000000010000000100000000000000,000000000000000000000010000000000000,30,15.817
1586,8.0,1,13,3,playing,000000000000010000000010000000000000,000000001000000000000000000000000000,16,6.274
1438,8.0,0,4,10,playing,010100000010100000001000000000000000,001010000001000000010100000000000000,0,8.599
1693,8.0,0,20,16,playing,001000000100011000011100000001000000,000011000011100000100010000000001000,3,5.885
1687,8.0,0,20,10,playing,001000000000010000001100000001000000,000001000001100000000010000000001000,19,11.681
1467,8.0,1,5,5,playing,000000000000001000000101000000000000,000001000000010000000000000000000000,22,5.81
1410,8.0,0,2,12,playing,000001101000000010000001000000000100,000000010000001100000000110000000001,3,7.276
1598,8.0,0,14,4,playing,000000000000000000000011000000000000,000000000000011000000000000000000000,21,4.92
1527,8.0,1,9,3,playing,000000000000011000000000000000000000,000000000000000000000010000000000000,12,2.421
1588,8.0,1,13,5,playing,000000000000011000000010000000000000,000000001000000010000000000000000000,24,10.141
1529,8.0,1,9,5,playing,000000000000011000000001000000000000,000000000000100000000010000000000000,32,2.913
1508,8.0,1,7,11,playing,000000100000110000000101000000010000,000000000001001000000010000001100000,2,14.551
1406,8.0,0,2,8,playing,000000001000000010000001000000000100,000000000000000100000000110000000001,5,4.136
1699,8.0,0,20,22,playing,011100000100011000011100000001010000,100011000011100000100010000000001110,35,5.641
1594,8.0,0,14,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,0.735
1555,8.0,0,10,20,playing,000001000001110110000001000000111000,000100010010001000001110010001000100,19,7.523
1434,8.0,0,4,6,playing,010000000010100000000000000000000000,000000000001000000010100000000000000,3,2.804
1373,8.0,0,0,4,playing,000000000000000000100000000100000000,000000000100000000010000000000000000,29,3.064
1729,8.0,1,23,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,1.954
